"Method Name","Cyclomatic Complexity","Number Of Arguments","Variable Declarations","Variable References","Max depth of nesting","Halstead Length","Halstead Vocabulary","Halstead Volume","Halstead Difficulty","Halstead Effort","Halstead Bugs","Total depth of nesting","Number Of Casts","Number of loops","Number Of Operators","Number Of Operands","Class References","External Methods","Local Methods","Exceptions Referenced","Exceptions Thrown","Modifiers","Lines Of Code"
"com/fasterxml/aalto/in/XmlScanner.fireSaxCommentEvent:(Lorg/xml/sax/ext/LexicalHandler;)V","3","1","1","1","0","21","12","75.28421251514429","3.0","225.85263754543286","0.025094737505048096","0","0","0","12","9","LexicalHandler","finishToken","fireSaxCommentEvent","XMLStreamException SAXException","","public","5"
"com/fasterxml/aalto/in/XmlScanner.fireSaxPIEvent:(Lorg/xml/sax/ContentHandler;)V","3","1","1","1","0","27","15","105.48604608143","3.0","316.45813824429","0.03516201536047667","0","0","0","15","12","ContentHandler","getText finishToken","getLocalName processingInstruction","XMLStreamException SAXException","","public","5"
"com/fasterxml/aalto/in/XmlScanner.getAttrCount:()I","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public final","1"
"com/fasterxml/aalto/in/XmlScanner.getAttrLocalName:(I)Ljava/lang/String;","1","1","1","0","0","11","10","36.541209043760986","2.0","73.08241808752197","0.012180403014586996","0","0","0","6","5","","","getName getLocalName","","","public final","1"
"com/fasterxml/aalto/in/XmlScanner.getAttrQName:(I)Ljavax/xml/namespace/QName;","1","1","1","0","0","9","9","28.529325012980813","2.0","57.058650025961626","0.009509775004326938","0","0","0","5","4","","","getQName","","","public final","1"
"com/fasterxml/aalto/in/XmlScanner.getAttrPrefixedName:(I)Ljava/lang/String;","1","1","1","0","0","11","10","36.541209043760986","2.0","73.08241808752197","0.012180403014586996","0","0","0","6","5","","","getName getPrefixedName","","","public final","1"
"com/fasterxml/aalto/in/XmlScanner.getAttrNsURI:(I)Ljava/lang/String;","1","1","1","0","0","11","10","36.541209043760986","2.0","73.08241808752197","0.012180403014586996","0","0","0","6","5","","","getNsUri getName","","","public final","1"
"com/fasterxml/aalto/in/XmlScanner.getAttrPrefix:(I)Ljava/lang/String;","1","1","1","0","0","11","10","36.541209043760986","2.0","73.08241808752197","0.012180403014586996","0","0","0","6","5","","","getName getPrefix","","","public final","1"
"com/fasterxml/aalto/in/XmlScanner.getAttrValue:(I)Ljava/lang/String;","1","1","1","0","0","9","9","28.529325012980813","2.0","57.058650025961626","0.009509775004326938","0","0","0","5","4","","","getValue","","","public final","1"
"com/fasterxml/aalto/in/XmlScanner.getAttrValue:(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","1","2","2","2","0","19","13","70.30835464468075","3.0","210.92506393404224","0.02343611821489358","0","0","0","12","7","String","","getValue","","","public final","3"
"com/fasterxml/aalto/in/XmlScanner.decodeAttrValue:(ILorg/codehaus/stax2/typed/TypedValueDecoder;)V","1","2","2","1","0","11","10","36.541209043760986","2.0","73.08241808752197","0.012180403014586996","0","0","0","6","5","TypedValueDecoder","","decodeValue","XMLStreamException","","public final","2"
"com/fasterxml/aalto/in/XmlScanner.decodeAttrValues:(ILorg/codehaus/stax2/typed/TypedArrayDecoder;)I","1","2","2","1","0","13","10","43.18506523353572","2.0","86.37013046707143","0.014395021744511906","0","0","0","7","6","TypedArrayDecoder","","decodeValues","XMLStreamException","","public final","1"
"com/fasterxml/aalto/in/XmlScanner.decodeAttrBinaryValue:(ILorg/codehaus/stax2/typed/Base64Variant;Lorg/codehaus/stax2/ri/typed/CharArrayBase64Decoder;)[B","1","3","3","2","0","15","11","51.89147427955947","2.0","103.78294855911894","0.01729715809318649","0","0","0","8","7","CharArrayBase64Decoder Base64Variant","","decodeBinaryValue","XMLStreamException","","public final","1"
"com/fasterxml/aalto/in/XmlScanner.findAttrIndex:(Ljava/lang/String;Ljava/lang/String;)I","1","2","2","2","0","19","13","70.30835464468075","3.0","210.92506393404224","0.02343611821489358","0","0","0","12","7","String","","findIndex","","","public final","3"
"com/fasterxml/aalto/in/XmlScanner.getAttrType:(I)Ljava/lang/String;","1","1","1","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public final","1"
"com/fasterxml/aalto/in/XmlScanner.isAttrSpecified:(I)Z","1","1","1","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public final","1"
"com/fasterxml/aalto/in/XmlScanner.getNsCount:()I","2","0","0","0","0","29","15","113.29982727264704","4.0","453.19930909058814","0.03776660909088234","0","0","0","18","11","","","countDeclsOnLevel","","","public final","3"
"com/fasterxml/aalto/in/XmlScanner.getNamespacePrefix:(I)Ljava/lang/String;","1","1","1","0","0","11","11","38.053747805010275","3.0","114.16124341503082","0.012684582601670092","0","0","0","6","5","","findCurrNsDecl","getBinding","","","public final","1"
"com/fasterxml/aalto/in/XmlScanner.getNamespaceURI:(I)Ljava/lang/String;","1","1","1","0","0","11","11","38.053747805010275","3.0","114.16124341503082","0.012684582601670092","0","0","0","6","5","","findCurrNsDecl","getBinding","","","public final","1"
"com/fasterxml/aalto/in/XmlScanner.findCurrNsDecl:(I)Lcom/fasterxml/aalto/in/NsDeclaration;","4","1","5","1","0","71","28","341.32219946608984","14.0","4778.510792525258","0.11377406648869662","0","0","1","41","30","NsDeclaration","reportInvalidNsIndex","getLevel getPrev","","","private","13"
"com/fasterxml/aalto/in/XmlScanner.getNamespaceURI:()Ljava/lang/String;","2","0","1","1","0","21","13","77.70923408096293","3.0","233.1277022428888","0.025903078026987644","0","0","0","12","9","String","","getNsUri","","","public final","2"
"com/fasterxml/aalto/in/XmlScanner.getNonTransientNamespaceContext:()Ljavax/xml/namespace/NamespaceContext;","1","0","0","0","0","19","9","60.22857502740394","4.0","240.91430010961577","0.020076191675801314","0","0","0","10","9","","","reuseOrCreate","","","public final","2"
"com/fasterxml/aalto/in/XmlScanner.getNamespaceURI:(Ljava/lang/String;)Ljava/lang/String;","3","1","3","3","0","78","35","400.08407532170736","8.0","3200.672602573659","0.13336135844056912","0","1","1","45","33","String NsDeclaration","","getCurrNsURI equals length hasPrefix <init> getPrev","","IllegalArgumentException","public","15"
"com/fasterxml/aalto/in/XmlScanner.getPrefix:(Ljava/lang/String;)Ljava/lang/String;","5","1","4","4","0","103","37","536.5736966597818","16.0","8585.17914655651","0.17885789888659395","0","1","2","59","44","String NsDeclaration","","getPrefix equals hasNsURI hasPrefix <init> getPrev","","IllegalArgumentException","public","19"
"com/fasterxml/aalto/in/XmlScanner.getPrefixes:(Ljava/lang/String;)Ljava/util/Iterator;","8","1","5","5","0","169","54","972.5759878656263","22.0","21396.67173304378","0.32419199595520876","0","7","2","98","71","String NsDeclaration ArrayList","","add iterator getPrefix size equals get hasNsURI hasPrefix getInstance <init> getPrev","","IllegalArgumentException","public","27"
"com/fasterxml/aalto/in/XmlScanner.finishCharacters:()V","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/in/XmlScanner.finishCData:()V","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/in/XmlScanner.finishComment:()V","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/in/XmlScanner.finishDTD:(Z)V","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/in/XmlScanner.finishPI:()V","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/in/XmlScanner.finishSpace:()V","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/in/XmlScanner.skipCharacters:()Z","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/in/XmlScanner.skipCData:()V","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/in/XmlScanner.skipComment:()V","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/in/XmlScanner.skipPI:()V","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/in/XmlScanner.skipSpace:()V","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/in/XmlScanner.skipCoalescedText:()Z","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/in/XmlScanner.loadMore:()Z","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/in/XmlScanner.bindName:(Lcom/fasterxml/aalto/in/PName;Ljava/lang/String;)Lcom/fasterxml/aalto/in/PName;","8","2","8","6","1","250","62","1488.549077596719","54.0","80381.65019022282","0.49618302586557295","1","5","1","147","103","String PName NsBinding","","unboundEquals createBoundName unboundHashCode <init> growAnyArrayBy","","","protected final","30"
"com/fasterxml/aalto/in/XmlScanner.findOrCreateBinding:(Ljava/lang/String;)Lcom/fasterxml/aalto/in/NsBinding;","5","1","5","3","0","156","46","861.6756651448941","42.0","36190.377936085555","0.2872252217149647","0","4","1","91","65","String NsBinding","","<init> growAnyArrayBy","XMLStreamException","","protected final","20"
"com/fasterxml/aalto/in/XmlScanner.bindNs:(Lcom/fasterxml/aalto/in/PName;Ljava/lang/String;)V","8","2","5","5","0","115","37","599.0871370473293","14.0","8387.21991866261","0.19969571234910977","0","1","0","60","55","String NsBinding PName","findOrCreateBinding reportIllegalNsDecl checkImmutableBinding reportDuplicateNsDecl","getPrefix getLocalName isImmutable alreadyDeclared <init>","XMLStreamException","","protected final","16"
"com/fasterxml/aalto/in/XmlScanner.checkImmutableBinding:(Ljava/lang/String;Ljava/lang/String;)V","3","2","2","2","0","17","12","60.94436251225966","2.0","121.88872502451932","0.020314787504086555","0","0","0","9","8","String","reportIllegalNsDecl","equals","XMLStreamException","","protected final","3"
"com/fasterxml/aalto/in/XmlScanner.loadMoreGuaranteed:()V","2","0","0","0","0","28","19","118.94197037642039","4.0","475.76788150568154","0.039647323458806796","0","1","0","15","13","","loadMore reportInputProblem","tokenTypeDesc toString <init> append","XMLStreamException","","protected final","3"
"com/fasterxml/aalto/in/XmlScanner.loadMoreGuaranteed:(I)V","2","1","1","0","0","26","19","110.44611534953322","4.0","441.78446139813286","0.03681537178317774","0","1","0","14","12","","loadMore reportInputProblem","tokenTypeDesc toString <init> append","XMLStreamException","","protected final","3"
"com/fasterxml/aalto/in/XmlScanner.verifyXmlChar:(I)V","11","1","1","0","0","64","25","297.20679614558236","12.0","3566.4815537469885","0.09906893204852746","0","0","0","36","28","","reportInvalidXmlChar","","XMLStreamException","","protected final","10"
"com/fasterxml/aalto/in/XmlScanner.reportInputProblem:(Ljava/lang/String;)V","1","1","1","1","0","12","11","41.51317942364757","3.0","124.53953827094271","0.01383772647454919","0","1","0","7","5","String","getCurrentLocation","<init>","XMLStreamException","WFCException","protected","1"
"com/fasterxml/aalto/in/XmlScanner.reportUnexpandedEntityInAttr:(Lcom/fasterxml/aalto/in/PName;Z)V","2","2","2","1","0","32","22","142.7018117963935","5.0","713.5090589819675","0.04756727059879784","0","1","0","16","16","PName","reportInputProblem","toString <init> append","XMLStreamException","","protected","2"
"com/fasterxml/aalto/in/XmlScanner.reportPrologUnexpChar:(ZILjava/lang/String;)V","4","3","4","2","0","65","28","312.4780699337442","14.0","4374.692979072419","0.10415935664458141","0","2","0","36","29","String","throwUnexpectedChar","toString <init> append","XMLStreamException","","protected","7"
"com/fasterxml/aalto/in/XmlScanner.reportPrologProblem:(ZLjava/lang/String;)V","2","2","3","2","0","33","23","149.27754454988144","5.0","746.3877227494072","0.04975918151662715","0","1","0","18","15","String","reportInputProblem","toString <init> append","XMLStreamException","","protected","3"
"com/fasterxml/aalto/in/XmlScanner.reportTreeUnexpChar:(ILjava/lang/String;)V","2","2","3","2","0","33","20","142.62362713128297","5.0","713.1181356564149","0.04754120904376099","0","1","0","18","15","String","throwUnexpectedChar","toString <init> append","XMLStreamException","","protected","5"
"com/fasterxml/aalto/in/XmlScanner.reportInvalidNameChar:(II)V","3","2","2","0","0","60","25","278.63137138648347","10.0","2786.3137138648344","0.09287712379549448","0","2","0","30","30","","reportInputProblem","toHexString toString <init> append","XMLStreamException","","protected","10"
"com/fasterxml/aalto/in/XmlScanner.reportInvalidXmlChar:(I)V","3","1","1","0","0","60","24","275.0977500432694","10.0","2750.977500432694","0.09169925001442314","0","2","0","30","30","","reportInputProblem","toHexString toString <init> append","XMLStreamException","","protected","10"
"com/fasterxml/aalto/in/XmlScanner.reportEofInName:([CI)V","1","2","2","1","0","26","18","108.41805003750011","4.0","433.67220015000044","0.036139350012500036","0","1","0","13","13","char[]","reportInputProblem","tokenTypeDesc toString <init> append","XMLStreamException","","protected","2"
"com/fasterxml/aalto/in/XmlScanner.reportMissingPISpace:(I)V","1","1","1","0","0","8","8","24.0","2.0","48.0","0.008","0","0","0","4","4","","throwUnexpectedChar","","XMLStreamException","","protected","2"
"com/fasterxml/aalto/in/XmlScanner.reportDoubleHyphenInComments:()V","1","0","0","0","0","6","6","15.509775004326936","1.0","15.509775004326936","0.005169925001442312","0","0","0","3","3","","reportInputProblem","","XMLStreamException","","protected","2"
"com/fasterxml/aalto/in/XmlScanner.reportMultipleColonsInName:()V","1","0","0","0","0","6","6","15.509775004326936","1.0","15.509775004326936","0.005169925001442312","0","0","0","3","3","","reportInputProblem","","XMLStreamException","","protected","2"
"com/fasterxml/aalto/in/XmlScanner.reportEntityOverflow:()V","1","0","0","0","0","23","17","94.01164534875782","3.0","282.03493604627346","0.031337215116252606","0","1","0","11","12","","reportInputProblem","toHexString toString <init> append","XMLStreamException","","protected","2"
"com/fasterxml/aalto/in/XmlScanner.reportInvalidNsIndex:(I)V","1","1","1","0","0","32","19","135.93368043019473","3.0","407.8010412905842","0.04531122681006491","0","2","0","16","16","","getNsCount","toString <init> append","","IndexOutOfBoundsException","protected","1"
"com/fasterxml/aalto/in/XmlScanner.reportUnboundPrefix:(Lcom/fasterxml/aalto/in/PName;Z)V","2","2","2","1","0","44","25","204.32967235008786","4.0","817.3186894003514","0.06810989078336262","0","1","0","21","23","PName","reportInputProblem","getPrefix getPrefixedName toString <init> append","XMLStreamException","","protected","2"
"com/fasterxml/aalto/in/XmlScanner.reportDuplicateNsDecl:(Ljava/lang/String;)V","2","1","1","1","0","31","18","129.26767504471167","4.0","517.0707001788467","0.043089225014903886","0","1","0","16","15","String","reportInputProblem","toString <init> append","XMLStreamException","","protected","4"
"com/fasterxml/aalto/in/XmlScanner.reportIllegalNsDecl:(Ljava/lang/String;)V","1","1","1","1","0","22","15","85.95159310338741","3.0","257.85477931016226","0.02865053103446247","0","1","0","11","11","String","reportInputProblem","toString <init> append","XMLStreamException","","protected","2"
"com/fasterxml/aalto/in/XmlScanner.reportIllegalNsDecl:(Ljava/lang/String;Ljava/lang/String;)V","1","2","2","2","0","29","17","118.53642239625987","3.0","355.6092671887796","0.03951214079875329","0","1","0","14","15","String","reportInputProblem","toString <init> append","XMLStreamException","","protected","2"
"com/fasterxml/aalto/in/XmlScanner.reportUnexpectedEndTag:(Ljava/lang/String;)V","1","1","1","1","0","22","15","85.95159310338741","3.0","257.85477931016226","0.02865053103446247","0","1","0","11","11","String","reportInputProblem","toString <init> append","XMLStreamException","","protected","2"
"com/fasterxml/aalto/in/XmlScanner.reportIllegalCDataEnd:()V","1","0","0","0","0","6","6","15.509775004326936","1.0","15.509775004326936","0.005169925001442312","0","0","0","3","3","","reportInputProblem","","XMLStreamException","","protected","2"
"com/fasterxml/aalto/in/XmlScanner.throwUnexpectedChar:(ILjava/lang/String;)V","5","2","4","2","0","60","31","297.25177862321254","7.0","2080.762450362488","0.09908392620773751","0","1","0","33","27","String","throwInvalidSpace reportInputProblem","toString <init> append getCharDesc","XMLStreamException","","protected","6"
"com/fasterxml/aalto/in/XmlScanner.throwNullChar:()V","1","0","0","0","0","6","6","15.509775004326936","1.0","15.509775004326936","0.005169925001442312","0","0","0","3","3","","reportInputProblem","","XMLStreamException","","protected","2"
"com/fasterxml/aalto/in/XmlScanner.handleInvalidXmlChar:(I)C","4","1","4","2","0","87","38","456.5696936695919","18.0","8218.254486052654","0.15218989788986398","0","2","0","47","40","String IllegalCharHandler","throwNullChar reportInputProblem","convertIllegalChar getIllegalCharHandler toString <init> append getCharDesc","XMLStreamException","","protected","12"
"com/fasterxml/aalto/in/XmlScanner.throwInvalidSpace:(I)V","4","1","3","1","0","66","32","330.0","8.0","2640.0","0.11","0","2","0","35","31","String","throwNullChar reportInputProblem","toString <init> append getCharDesc","XMLStreamException","","protected","9"
"com/fasterxml/aalto/io/UTF8Writer.<init>:(Lcom/fasterxml/aalto/out/WriterConfig;Ljava/io/OutputStream;Z)V","1","3","3","2","0","54","26","253.823744779619","6.0","1522.942468677714","0.08460791492653967","0","0","0","30","24","WriterConfig OutputStream","","allocFullBBuffer <init>","","","public","9"
"com/fasterxml/aalto/io/UTF8Writer.close:()V","5","0","3","2","0","90","28","432.66194298518434","14.0","6057.267201792581","0.14422064766172812","0","0","0","50","40","byte[] OutputStream","throwIllegal","freeFullBBuffer write close","IOException","","public","16"
"com/fasterxml/aalto/io/UTF8Writer.flush:()V","2","0","0","0","0","32","13","118.41407098051495","6.0","710.4844258830897","0.039471356993504986","0","0","0","18","14","","","flush write","IOException","","public","5"
"com/fasterxml/aalto/io/UTF8Writer.write:([C)V","1","1","1","1","0","11","8","33.0","2.0","66.0","0.011","0","0","0","7","4","char[]","write","","IOException","","public","2"
"com/fasterxml/aalto/io/UTF8Writer.write:([CII)V","15","3","10","2","1","428","61","2538.3555804769153","70.0","177684.89063338406","0.8461185268256385","4","0","4","244","184","byte[] char[]","convertSurrogate throwIllegal write","write","IOException","","public","55"
"com/fasterxml/aalto/io/UTF8Writer.write:(I)V","9","1","2","0","0","306","52","1744.3345537511743","65.0","113381.74599382633","0.5814448512503915","0","0","0","177","129","","convertSurrogate throwIllegal","write","IOException","","public","28"
"com/fasterxml/aalto/io/UTF8Writer.write:(Ljava/lang/String;)V","1","1","1","1","0","12","8","36.0","2.0","72.0","0.012","0","0","0","7","5","String","write","length","IOException","","public","2"
"com/fasterxml/aalto/io/UTF8Writer.write:(Ljava/lang/String;II)V","15","3","10","2","1","433","61","2568.00926716473","70.0","179760.64870153108","0.85600308905491","4","0","4","244","189","String byte[]","convertSurrogate throwIllegal write","write charAt","IOException","","public","55"
"com/fasterxml/aalto/io/UTF8Writer.convertSurrogate:(I)I","2","1","2","0","0","68","38","356.8590709141638","9.0","3211.731638227474","0.1189530236380546","0","2","0","36","32","","","toHexString toString <init> append","IOException","IOException","private","5"
"com/fasterxml/aalto/io/UTF8Writer.throwIllegal:(I)V","1","1","1","0","0","112","27","532.5474002423085","15.0","7988.211003634628","0.1775158000807695","0","8","0","58","54","","","toHexString toString <init> append","IOException","IOException","private","7"
"com/fasterxml/aalto/out/AsciiXmlWriter.<init>:(Lcom/fasterxml/aalto/out/WriterConfig;Ljava/io/OutputStream;)V","1","2","2","2","0","11","9","34.86917501586544","2.0","69.73835003173087","0.011623058338621813","0","0","0","6","5","WriterConfig OutputStream","","getAsciiCharTypes <init>","","","public","2"
"com/fasterxml/aalto/out/AsciiXmlWriter.getHighestEncodable:()I","1","0","0","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"com/fasterxml/aalto/out/AsciiXmlWriter.writeRaw:([CII)V","6","3","4","1","0","100","39","528.5402218862249","22.0","11627.884881496948","0.17618007396207497","0","0","1","57","43","char[]","flushBuffer reportFailedEscaping outputSurrogates","","IOException XMLStreamException","","public","16"
"com/fasterxml/aalto/out/AsciiXmlWriter.doConstructName:(Ljava/lang/String;)Lcom/fasterxml/aalto/out/WName;","1","1","1","1","0","12","10","39.863137138648355","3.0","119.58941141594507","0.013287712379549451","0","1","0","7","5","String","getAscii","<init>","XMLStreamException","","protected","1"
"com/fasterxml/aalto/out/AsciiXmlWriter.doConstructName:(Ljava/lang/String;Ljava/lang/String;)Lcom/fasterxml/aalto/out/WName;","1","2","4","3","0","55","26","258.5241844977601","16.0","4136.386951964161","0.08617472816592002","0","1","0","32","23","String byte[]","getAscii","length <init>","XMLStreamException","","protected","6"
"com/fasterxml/aalto/out/ByteWName.<init>:(Ljava/lang/String;[B)V","1","2","2","2","0","13","9","41.20902501875006","2.0","82.41805003750012","0.013736341672916687","0","0","0","7","6","String byte[]","","<init>","","","protected","3"
"com/fasterxml/aalto/out/ByteWName.<init>:(Ljava/lang/String;Ljava/lang/String;[B)V","1","3","3","3","0","15","10","49.82892142331044","2.0","99.65784284662088","0.016609640474436815","0","0","0","8","7","String byte[]","","<init>","","","protected","3"
"com/fasterxml/aalto/out/ByteWName.serializedLength:()I","1","0","0","0","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","0","0","4","2","","","","","","public final","1"
"com/fasterxml/aalto/out/ByteWName.appendBytes:([BI)I","1","2","3","1","0","23","14","87.56916320732489","4.0","350.27665282929956","0.029189721069108297","0","0","0","13","10","byte[]","","arraycopy","","","public","3"
"com/fasterxml/aalto/out/ByteWName.writeBytes:(Ljava/io/OutputStream;)V","1","1","1","1","0","9","8","27.0","2.0","54.0","0.009","0","0","0","5","4","OutputStream","","write","IOException","","public","2"
"com/fasterxml/aalto/out/ByteWName.appendChars:([CI)I","1","2","2","1","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","1","0","4","3","char[]","","<init>","","RuntimeException","public","1"
"com/fasterxml/aalto/out/ByteWName.writeChars:(Ljava/io/Writer;)V","1","1","1","1","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","1","0","4","3","Writer","","<init>","IOException","RuntimeException","public","1"
"com/fasterxml/aalto/out/ByteXmlWriter.<init>:(Lcom/fasterxml/aalto/out/WriterConfig;Ljava/io/OutputStream;Lcom/fasterxml/aalto/util/XmlCharTypes;)V","1","3","3","3","0","48","22","214.05271769459029","4.0","856.2108707783611","0.07135090589819676","0","0","0","26","22","WriterConfig XmlCharTypes OutputStream","","allocFullBBuffer <init>","","","protected","8"
"com/fasterxml/aalto/out/ByteXmlWriter.getOutputPtr:()I","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","protected final","1"
"com/fasterxml/aalto/out/ByteXmlWriter.constructName:(Ljava/lang/String;)Lcom/fasterxml/aalto/out/WName;","1","1","1","1","0","13","7","36.49561398674886","1.0","36.49561398674886","0.012165204662249619","0","0","0","7","6","String","doConstructName verifyNameComponent","","XMLStreamException","","public final","2"
"com/fasterxml/aalto/out/ByteXmlWriter.constructName:(Ljava/lang/String;Ljava/lang/String;)Lcom/fasterxml/aalto/out/WName;","1","2","2","2","0","21","8","63.0","2.0","126.0","0.021","0","0","0","11","10","String","doConstructName verifyNameComponent","","XMLStreamException","","public","3"
"com/fasterxml/aalto/out/ByteXmlWriter.doConstructName:(Ljava/lang/String;)Lcom/fasterxml/aalto/out/WName;","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/out/ByteXmlWriter.doConstructName:(Ljava/lang/String;Ljava/lang/String;)Lcom/fasterxml/aalto/out/WName;","2","2","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/out/ByteXmlWriter.verifyNameComponent:(Ljava/lang/String;)V","16","1","6","1","0","359","65","2162.030044877215","44.0","95129.32197459746","0.7206766816257383","0","6","1","178","181","String","calcSurrogate reportNwfName getHighestEncodable","length is10NameStartChar toString getActualEncoding <init> charAt append getCharDesc is10NameChar","XMLStreamException","","protected","32"
"com/fasterxml/aalto/out/ByteXmlWriter.outputSurrogates:(II)V","2","2","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","IOException XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/out/ByteXmlWriter.output2ByteChar:(I)V","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","IOException XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/out/ByteXmlWriter.outputStrictMultiByteChar:(I[CII)I","2","4","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","IOException XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/out/ByteXmlWriter.outputMultiByteChar:(I[CII)I","2","4","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","IOException XMLStreamException","","protected abstract","1"
"com/fasterxml/aalto/out/ByteXmlWriter._releaseBuffers:()V","3","0","0","0","0","45","15","175.81007680238335","8.0","1406.4806144190668","0.05860335893412778","0","0","0","25","20","","","freeFullCBuffer freeFullBBuffer _releaseBuffers","","","public","8"
"com/fasterxml/aalto/out/ByteXmlWriter._closeTarget:(Z)V","3","1","1","0","0","20","13","74.00879436282185","8.0","592.0703549025748","0.024669598120940616","0","0","0","12","8","","","close","IOException","","public","5"
"com/fasterxml/aalto/out/ByteXmlWriter.flush:()V","2","0","0","0","0","16","9","50.718800023077","2.0","101.437600046154","0.016906266674359","0","0","0","9","7","","flushBuffer","flush","IOException","","public final","4"
"com/fasterxml/aalto/out/ByteXmlWriter.writeRaw:(Ljava/lang/String;II)V","3","3","6","2","0","65","24","298.0225625468752","14.0","4172.3158756562525","0.09934085418229173","0","0","1","38","27","String char[]","writeRaw","getChars","IOException XMLStreamException","","public final","10"
"com/fasterxml/aalto/out/ByteXmlWriter.writeRaw:([CII)V","2","3","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","IOException XMLStreamException","","public abstract","1"
"com/fasterxml/aalto/out/ByteXmlWriter.writeStartTagStart:(Lcom/fasterxml/aalto/out/WName;)V","2","1","3","2","0","74","28","355.74426423226265","14.0","4980.419699251677","0.11858142141075421","0","0","0","41","33","byte[] WName","writeName throwUnpairedSurrogate","serializedLength appendBytes","IOException XMLStreamException","","public final","11"
"com/fasterxml/aalto/out/ByteXmlWriter.writeStartTagEnd:()V","3","0","0","0","0","40","21","175.69269691115042","12.0","2108.312362933805","0.05856423230371681","0","0","0","24","16","","throwUnpairedSurrogate flushBuffer","","IOException XMLStreamException","","public final","6"
"com/fasterxml/aalto/out/ByteXmlWriter.writeStartTagEmptyEnd:()V","2","0","2","1","0","58","23","262.36659345130676","21.0","5509.698462477442","0.08745553115043558","0","0","0","31","27","byte[]","flushBuffer","","IOException","","public","9"
