"Method Name","Cyclomatic Complexity","Number Of Arguments","Variable Declarations","Variable References","Max depth of nesting","Halstead Length","Halstead Vocabulary","Halstead Volume","Halstead Difficulty","Halstead Effort","Halstead Bugs","Total depth of nesting","Number Of Casts","Number of loops","Number Of Operators","Number Of Operands","Class References","External Methods","Local Methods","Exceptions Referenced","Exceptions Thrown","Modifiers","Lines Of Code"
"org/asteriskjava/manager/event/StatusEvent.setBridgedUniqueId:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getUniqueId:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setUniqueId:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getVariables:()Ljava/util/Map;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setVariables:(Ljava/util/Map;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Map","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getLinkedId:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setLinkedId:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getData:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setData:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getReadFormat:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setReadFormat:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getWriteFormat:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setWriteFormat:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getType:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setType:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getEffectiveConnectedLineName:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setEffectiveConnectedLineName:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getEffectiveConnectedLineNum:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setEffectiveConnectedLineNum:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getApplication:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setApplication:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getCallGroup:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setCallGroup:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getNativeFormats:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setNativeFormats:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getPickupGroup:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setPickupGroup:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getTimeToHangup:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setTimeToHangup:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getDnid:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setDnid:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getWritetrans:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setWritetrans:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getBridgeId:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setBridgeId:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getReadtrans:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setReadtrans:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getConnectedlinename:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setConnectedlinename:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/StatusEvent.getConnectedlinenum:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/StatusEvent.setConnectedlinenum:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.<init>:(Ljava/lang/Object;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Object","","<init>","","","public","2"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.getSeverity:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.setSeverity:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.getEventVersion:()Ljava/lang/Integer;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.setEventVersion:(Ljava/lang/Integer;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Integer","","","","","public","2"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.getAccountId:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.setAccountId:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.getUsingPassword:()Ljava/lang/Integer;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.setUsingPassword:(Ljava/lang/Integer;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Integer","","","","","public","2"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.getSessiontv:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.setSessiontv:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.getService:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.setService:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.getEventtv:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.setEventtv:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.getRemoteAddress:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.setRemoteAddress:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.getLocalAddress:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.setLocalAddress:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.getSessionId:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/SuccessfulAuthEvent.setSessionId:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.<init>:(Ljava/lang/Object;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Object","","<init>","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getMaxLag:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/T38FaxStatusEvent.setMaxLag:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getTotalLag:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/T38FaxStatusEvent.setTotalLag:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getAverageLag:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/T38FaxStatusEvent.setAverageLag:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getTotalEvents:()Ljava/lang/Integer;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/T38FaxStatusEvent.setTotalEvents:(Ljava/lang/Integer;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Integer","","","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getT38SessionDuration:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/T38FaxStatusEvent.setT38SessionDuration:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getT38PacketsSent:()Ljava/lang/Integer;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/T38FaxStatusEvent.setT38PacketsSent:(Ljava/lang/Integer;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Integer","","","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getT38OctetsSent:()Ljava/lang/Integer;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/T38FaxStatusEvent.setT38OctetsSent:(Ljava/lang/Integer;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Integer","","","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getAverageTxDataRate:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/T38FaxStatusEvent.setAverageTxDataRate:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getT38PacketsReceived:()Ljava/lang/Integer;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/T38FaxStatusEvent.setT38PacketsReceived:(Ljava/lang/Integer;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Integer","","","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getT38OctetsReceived:()Ljava/lang/Integer;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/T38FaxStatusEvent.setT38OctetsReceived:(Ljava/lang/Integer;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Integer","","","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getAverageRxDataRate:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/T38FaxStatusEvent.setAverageRxDataRate:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getJitterBufferOverflows:()Ljava/lang/Integer;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/T38FaxStatusEvent.setJitterBufferOverflows:(Ljava/lang/Integer;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Integer","","","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getMinimumJitterSpace:()Ljava/lang/Integer;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/T38FaxStatusEvent.setMinimumJitterSpace:(Ljava/lang/Integer;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Integer","","","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getUnrecoverablePackets:()Ljava/lang/Integer;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/T38FaxStatusEvent.setUnrecoverablePackets:(Ljava/lang/Integer;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Integer","","","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getTotalLagInMilliSeconds:()Ljava/lang/Integer;","2","0","1","1","0","20","14","76.14709844115208","4.0","304.5883937646083","0.025382366147050694","0","0","0","12","8","String","stripUnit","valueOf","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getMaxLagInMilliSeconds:()Ljava/lang/Integer;","2","0","1","1","0","20","14","76.14709844115208","4.0","304.5883937646083","0.025382366147050694","0","0","0","12","8","String","stripUnit","valueOf","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getT38SessionDurationInSeconds:()Ljava/lang/Double;","2","0","1","1","0","20","14","76.14709844115208","4.0","304.5883937646083","0.025382366147050694","0","0","0","12","8","String","stripUnit","valueOf","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getAverageLagInMilliSeconds:()Ljava/lang/Double;","2","0","1","1","0","20","14","76.14709844115208","4.0","304.5883937646083","0.025382366147050694","0","0","0","12","8","String","stripUnit","valueOf","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getAverageTxDataRateInBps:()Ljava/lang/Integer;","2","0","1","1","0","20","14","76.14709844115208","4.0","304.5883937646083","0.025382366147050694","0","0","0","12","8","String","stripUnit","valueOf","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.getAverageRxDataRateInBps:()Ljava/lang/Integer;","2","0","1","1","0","20","14","76.14709844115208","4.0","304.5883937646083","0.025382366147050694","0","0","0","12","8","String","stripUnit","valueOf","","","public","2"
"org/asteriskjava/manager/event/T38FaxStatusEvent.stripUnit:(Ljava/lang/String;)Ljava/lang/String;","2","1","2","1","0","32","17","130.79881092001088","10.0","1307.9881092001087","0.04359960364000363","0","0","0","20","12","String","","length indexOf substring","","","","6"
"org/asteriskjava/manager/event/TransferEvent.<init>:(Ljava/lang/Object;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Object","","<init>","","","public","2"
"org/asteriskjava/manager/event/TransferEvent.getChannel:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/TransferEvent.setChannel:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/TransferEvent.getUniqueId:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/TransferEvent.setUniqueId:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/TransferEvent.getTransferMethod:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/TransferEvent.setTransferMethod:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/TransferEvent.getTransferType:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/TransferEvent.isAttended:()Z","1","0","0","0","0","8","8","24.0","2.0","48.0","0.008","0","0","0","4","4","","","equals","","","public","1"
"org/asteriskjava/manager/event/TransferEvent.isBlind:()Z","1","0","0","0","0","8","8","24.0","2.0","48.0","0.008","0","0","0","4","4","","","equals","","","public","1"
"org/asteriskjava/manager/event/TransferEvent.setTransferType:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/TransferEvent.getSipCallId:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/TransferEvent.setSipCallId:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/TransferEvent.getTargetChannel:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/TransferEvent.setTargetChannel:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/TransferEvent.getTargetUniqueId:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/TransferEvent.setTargetUniqueId:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/TransferEvent.getTransferExten:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/TransferEvent.setTransferExten:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/TransferEvent.getTransferContext:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/TransferEvent.setTransferContext:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"org/asteriskjava/manager/event/TransferEvent.getTransfer2Parking:()Ljava/lang/Boolean;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"org/asteriskjava/manager/event/TransferEvent.setTransfer2Parking:(Ljava/lang/Boolean;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Boolean","","","","","public","2"
"org/asteriskjava/manager/event/TransferEvent.isParking:()Z","3","0","0","0","0","16","12","57.359400011538504","4.0","229.43760004615402","0.01911980000384617","0","0","0","11","5","","","booleanValue","","","public","1"
"org/asteriskjava/manager/event/UnholdEvent.<init>:(Ljava/lang/Object;)V","1","1","1","1","0","14","11","48.43204266092217","3.0","145.2961279827665","0.016144014220307392","0","0","0","8","6","Object","setStatus","valueOf <init>","","","public","3"
"org/asteriskjava/manager/event/UnlinkEvent.<init>:(Ljava/lang/Object;)V","1","1","1","1","0","12","9","38.03910001730775","2.0","76.0782000346155","0.012679700005769252","0","0","0","6","6","Object","setBridgeState","<init>","","","public","3"
