"Method Name","Cyclomatic Complexity","Number Of Arguments","Variable Declarations","Variable References","Max depth of nesting","Halstead Length","Halstead Vocabulary","Halstead Volume","Halstead Difficulty","Halstead Effort","Halstead Bugs","Total depth of nesting","Number Of Casts","Number of loops","Number Of Operators","Number Of Operands","Class References","External Methods","Local Methods","Exceptions Referenced","Exceptions Thrown","Modifiers","Lines Of Code"
"com/mozilla/pig/eval/json/JsonMap.convertListToBag:(Ljava/util/List;)Lorg/apache/pig/data/DataBag;","4","1","4","4","0","68","31","336.88534910630756","6.0","2021.3120946378453","0.11229511636876918","0","2","1","37","31","Object List DataBag Tuple","convertListToBag","next add newDefaultBag iterator size newTuple addAll hasNext append","","","private","10"
"com/mozilla/pig/eval/json/JsonMap.makeSafe:(Ljava/util/Map;)Ljava/util/Map;","6","1","5","5","0","107","35","548.8332828131114","14.0","7683.665959383559","0.18294442760437046","0","6","1","60","47","Map$Entry Object DataBag Map","makeSafe convertListToBag","next getValue getKey iterator entrySet hasNext <init> put","","","protected","11"
"com/mozilla/pig/eval/json/JsonMap.exec:(Lorg/apache/pig/data/Tuple;)Ljava/util/Map;","1","1","6","6","0","112","43","607.741652526635","8.0","4861.93322021308","0.20258055084221166","0","5","0","61","51","EOFException JsonParseException Exception Map Tuple JsonMappingException","warn makeSafe","readValue size get getMessage toString <init> append","IOException","JsonMappingException JsonParseException ","public","16"
"com/mozilla/pig/eval/json/JsonMap.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Object;","1","1","0","0","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","","exec","","IOException","","public volatile","1"
"com/mozilla/pig/eval/json/JsonMap.<clinit>:()V","1","0","0","0","0","9","7","25.26619429851844","1.0","25.26619429851844","0.008422064766172813","0","0","0","5","4","","","getInstance","","","static","2"
"com/mozilla/pig/eval/json/JsonTupleMap.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"com/mozilla/pig/eval/json/JsonTupleMap.convertListToTuple:(Ljava/util/List;)Lorg/apache/pig/data/Tuple;","3","1","3","3","0","51","24","233.833087536779","5.0","1169.165437683895","0.07794436251225967","0","2","1","28","23","Object List Tuple","convertListToTuple","next iterator newTuple hasNext append","","","private","7"
"com/mozilla/pig/eval/json/JsonTupleMap.makeSafe:(Ljava/util/Map;)Ljava/util/Map;","6","1","5","5","0","105","35","538.5747167792215","14.0","7540.046034909101","0.17952490559307382","0","6","1","59","46","Map$Entry Object Tuple Map","makeSafe convertListToTuple","next getValue getKey iterator entrySet hasNext <init> put","","","protected","11"
"com/mozilla/pig/eval/json/MapToJson.<init>:()V","1","0","0","0","0","14","11","48.43204266092217","3.0","145.2961279827665","0.016144014220307392","0","1","0","8","6","","","<init>","","","public","2"
"com/mozilla/pig/eval/json/MapToJson.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/String;","1","1","4","4","0","57","27","271.0285876233177","6.0","1626.1715257399064","0.0903428625411059","0","1","0","32","25","String Tuple JsonParseException JsonMappingException","","warn size get writeValueAsString","IOException","","public","10"
"com/mozilla/pig/eval/json/MapToJson.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Object;","1","1","0","0","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","","exec","","IOException","","public volatile","1"
"com/mozilla/pig/eval/regex/EncodeChromeUrl.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"com/mozilla/pig/eval/regex/EncodeChromeUrl.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/String;","2","1","2","2","0","29","20","125.33591475173351","5.0","626.6795737586675","0.041778638250577836","0","1","0","17","12","Tuple Matcher","","size get matcher replaceAll","IOException","","public","4"
"com/mozilla/pig/eval/regex/EncodeChromeUrl.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Object;","1","1","0","0","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","","exec","","IOException","","public volatile","1"
"com/mozilla/pig/eval/regex/EncodeChromeUrl.<clinit>:()V","1","0","0","0","0","6","6","15.509775004326936","1.0","15.509775004326936","0.005169925001442312","0","0","0","3","3","","","compile","","","static","1"
"com/mozilla/pig/eval/regex/Find.<init>:(Ljava/lang/String;)V","1","1","1","1","0","14","11","48.43204266092217","3.0","145.2961279827665","0.016144014220307392","0","0","0","8","6","String","","compile <init>","","","public","3"
"com/mozilla/pig/eval/regex/Find.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/String;","4","1","2","2","0","43","23","194.51316411045156","6.0","1167.0789846627094","0.06483772137015052","0","1","0","27","16","Tuple Matcher","","size find get matcher group","IOException","","public","4"
"com/mozilla/pig/eval/regex/Find.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Object;","1","1","0","0","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","","exec","","IOException","","public volatile","1"
"com/mozilla/pig/eval/regex/FindAll.<init>:(Ljava/lang/String;)V","1","1","1","1","0","13","10","43.18506523353572","2.0","86.37013046707143","0.014395021744511906","0","0","0","7","6","String","","compile <init>","","","public","3"
"com/mozilla/pig/eval/regex/FindAll.exec:(Lorg/apache/pig/data/Tuple;)Lorg/apache/pig/data/Tuple;","3","1","3","3","0","63","28","302.86336008962905","7.0","2120.0435206274033","0.10095445336320968","0","1","1","37","26","Tuple Matcher","","size newTuple find get matcher append group","IOException","","public","10"
"com/mozilla/pig/eval/regex/FindAll.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Object;","1","1","0","0","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","","exec","","IOException","","public volatile","1"
"com/mozilla/pig/eval/regex/FindAll.<clinit>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","getInstance","","","static","1"
"com/mozilla/pig/eval/regex/FindOrReturn.<init>:(Ljava/lang/String;)V","1","1","1","1","0","13","10","43.18506523353572","2.0","86.37013046707143","0.014395021744511906","0","0","0","7","6","String","","compile <init>","","","public","3"
"com/mozilla/pig/eval/regex/FindOrReturn.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/String;","4","1","3","3","0","48","24","220.07820003461552","6.0","1320.4692002076931","0.07335940001153851","0","1","0","29","19","String Tuple Matcher","","size find get matcher group","IOException","","public","5"
"com/mozilla/pig/eval/regex/FindOrReturn.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Object;","1","1","0","0","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","","exec","","IOException","","public volatile","1"
"com/mozilla/pig/eval/Size.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"com/mozilla/pig/eval/Size.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Long;","6","1","3","2","0","85","30","417.0857006267241","16.0","6673.371210027585","0.1390285668755747","0","8","0","51","34","Object Tuple","","size valueOf get length","IOException","","public","14"
"com/mozilla/pig/eval/Size.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Object;","1","1","0","0","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","","exec","","IOException","","public volatile","1"
"com/mozilla/pig/eval/Substring$ERRORS.values:()[Lcom/mozilla/pig/eval/Substring$ERRORS;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","1","0","4","3","","","clone","","","public static","1"
"com/mozilla/pig/eval/Substring$ERRORS.valueOf:(Ljava/lang/String;)Lcom/mozilla/pig/eval/Substring$ERRORS;","1","1","1","1","0","8","8","24.0","2.0","48.0","0.008","0","1","0","4","4","String","","valueOf","","","public static","1"
"com/mozilla/pig/eval/Substring$ERRORS.<init>:(Ljava/lang/String;I)V","1","2","0","0","0","9","8","27.0","2.0","54.0","0.009","0","0","0","5","4","","","<init>","","","private","1"
"com/mozilla/pig/eval/Substring$ERRORS.<clinit>:()V","1","0","0","0","0","34","18","141.7774500490386","5.0","708.8872502451931","0.0472591500163462","0","3","0","22","12","","<init>","","","","static","1"
"com/mozilla/pig/eval/Substring.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"com/mozilla/pig/eval/Substring.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/String;","1","1","5","5","0","105","37","546.9926033910398","16.0","8751.881654256636","0.18233086779701327","0","3","0","60","45","String StringIndexOutOfBoundsException Integer Tuple","warn","min size intValue get length toString substring","IOException","StringIndexOutOfBoundsException","public","15"
"com/mozilla/pig/eval/Substring.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Object;","1","1","0","0","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","","exec","","IOException","","public volatile","1"
"com/mozilla/pig/filter/date/DateInRange$ERRORS.values:()[Lcom/mozilla/pig/filter/date/DateInRange$ERRORS;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","1","0","4","3","","","clone","","","public static","1"
"com/mozilla/pig/filter/date/DateInRange$ERRORS.valueOf:(Ljava/lang/String;)Lcom/mozilla/pig/filter/date/DateInRange$ERRORS;","1","1","1","1","0","8","8","24.0","2.0","48.0","0.008","0","1","0","4","4","String","","valueOf","","","public static","1"
"com/mozilla/pig/filter/date/DateInRange$ERRORS.<init>:(Ljava/lang/String;I)V","1","2","0","0","0","9","8","27.0","2.0","54.0","0.009","0","0","0","5","4","","","<init>","","","private","1"
"com/mozilla/pig/filter/date/DateInRange$ERRORS.<clinit>:()V","1","0","0","0","0","20","15","78.13781191217038","5.0","390.6890595608519","0.026045937304056792","0","2","0","13","7","","<init>","","","","static","1"
"com/mozilla/pig/filter/date/DateInRange.<init>:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V","1","3","6","6","0","72","29","349.77463164918527","5.0","1748.8731582459263","0.11659154388306175","0","2","0","39","33","Date String SimpleDateFormat","","getTime parse <init> getEndTimeAtResolution getTimeAtResolution","ParseException","","public","10"
"com/mozilla/pig/filter/date/DateInRange.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Boolean;","4","1","5","3","0","92","48","513.8165500663464","12.0","6165.798600796157","0.1712721833554488","0","2","0","54","38","Date Tuple ParseException","","warn size valueOf getTime get getMessage toString parse <init> append","IOException","ParseException","public","10"
"com/mozilla/pig/filter/date/DateInRange.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Object;","1","1","0","0","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","","exec","","IOException","","public volatile","1"
"com/mozilla/pig/filter/map/ContainsKey.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"com/mozilla/pig/filter/map/ContainsKey.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Boolean;","2","1","3","3","0","38","19","161.42124551085624","5.0","807.1062275542812","0.05380708183695208","0","1","0","23","15","Object Tuple Map","","size valueOf containsKey get","IOException","","public","5"
"com/mozilla/pig/filter/map/ContainsKey.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Object;","1","1","0","0","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","","exec","","IOException","","public volatile","1"
"com/mozilla/pig/filter/map/IsMap.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"com/mozilla/pig/filter/map/IsMap.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Boolean;","2","1","1","1","0","22","13","81.40967379910403","4.0","325.6386951964161","0.027136557933034676","0","1","0","14","8","Tuple","","size valueOf get","IOException","","public","3"
"com/mozilla/pig/filter/map/IsMap.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Object;","1","1","0","0","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","","exec","","IOException","","public volatile","1"
"com/mozilla/pig/filter/map/RegexContainsKey.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"com/mozilla/pig/filter/map/RegexContainsKey.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Boolean;","4","1","6","5","0","80","35","410.3426413555973","8.0","3282.7411308447786","0.13678088045186576","0","3","1","47","33","String Tuple Map Pattern","","next iterator size compile valueOf find get hasNext matcher keySet","IOException","","public","12"
"com/mozilla/pig/filter/map/RegexContainsKey.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Object;","1","1","0","0","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","","exec","","IOException","","public volatile","1"
"com/mozilla/pig/filter/tuple/Contains.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"com/mozilla/pig/filter/tuple/Contains.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Boolean;","5","1","6","4","0","73","28","350.93690931020507","16.0","5614.990548963281","0.11697896977006836","0","1","1","44","29","Object Tuple","","size valueOf get equals","IOException","","public","12"
"com/mozilla/pig/filter/tuple/Contains.exec:(Lorg/apache/pig/data/Tuple;)Ljava/lang/Object;","1","1","0","0","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","","exec","","IOException","","public volatile","1"
"com/mozilla/pig/load/CustomRegExLoader.<init>:()V","1","0","0","0","0","12","10","39.863137138648355","2.0","79.72627427729671","0.013287712379549451","0","0","0","6","6","","","compile <init>","","","public","3"
"com/mozilla/pig/load/CustomRegExLoader.<init>:(Ljava/lang/String;)V","1","1","1","1","0","13","10","43.18506523353572","2.0","86.37013046707143","0.014395021744511906","0","0","0","7","6","String","","compile <init>","","","public","3"
"com/mozilla/pig/load/CustomRegExLoader.getPattern:()Ljava/util/regex/Pattern;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/mozilla/pig/load/DateRangeLoader$1.<init>:(Lcom/mozilla/pig/load/DateRangeLoader;Ljava/lang/String;Ljava/util/List;)V","1","3","1","1","0","23","12","82.4541375165866","2.0","164.9082750331732","0.027484712505528867","0","0","0","12","11","DateRangeLoader","","<init>","","","","1"
"com/mozilla/pig/load/DateRangeLoader$1.see:(J)V","1","1","3","2","0","59","34","300.16030763377006","6.0","1800.9618458026202","0.10005343587792336","0","2","0","30","29","String","","add access$100 access$000 format replace toString <init> append info","","","public","5"
"com/mozilla/pig/load/DateRangeLoader.<init>:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V","1","3","3","3","0","60","29","291.47885970765435","6.0","1748.873158245926","0.09715961990255145","0","1","0","32","28","String","","getInstance parse <init> setTime","","","public","10"
"com/mozilla/pig/load/DateRangeLoader.<init>:(Ljava/lang/String;Ljava/lang/String;)V","1","2","2","2","0","10","8","30.0","1.0","30.0","0.01","0","0","0","5","5","String","<init>","","","","public","2"
"com/mozilla/pig/load/DateRangeLoader.getInputFormat:()Lorg/apache/hadoop/mapreduce/InputFormat;","1","0","0","0","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","1","0","4","2","","","<init>","IOException","","public","1"
"com/mozilla/pig/load/DateRangeLoader.setLocation:(Ljava/lang/String;Lorg/apache/hadoop/mapreduce/Job;)V","1","2","4","4","0","53","32","265.0","6.0","1590.0","0.08833333333333333","0","4","0","28","25","Job String List","","iterateByDay setInputPaths getTimeInMillis toArray join <init>","IOException","","public","5"
"com/mozilla/pig/load/DateRangeLoader.prepareToRead:(Lorg/apache/hadoop/mapreduce/RecordReader;Lorg/apache/pig/backend/hadoop/executionengine/mapReduceLayer/PigSplit;)V","1","2","2","2","0","9","8","27.0","2.0","54.0","0.009","0","1","0","5","4","RecordReader PigSplit","","","IOException","","public","2"
"com/mozilla/pig/load/DateRangeLoader.getNext:()Lorg/apache/pig/data/Tuple;","3","0","3","3","0","43","22","191.75555960140377","5.0","958.7777980070189","0.0639185198671346","0","0","1","24","19","String Text Tuple","","nextKeyValue newTuple getCurrentValue toString getInstance append","IOException","","public","9"
"com/mozilla/pig/load/DateRangeLoader.access$000:(Lcom/mozilla/pig/load/DateRangeLoader;)Ljava/text/SimpleDateFormat;","1","1","1","1","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","DateRangeLoader","","","","","static","1"
"com/mozilla/pig/load/DateRangeLoader.access$100:()Lorg/apache/commons/logging/Log;","1","0","0","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","static","1"
"com/mozilla/pig/load/DateRangeLoader.<clinit>:()V","1","0","0","0","0","14","13","51.80615605397529","3.0","155.4184681619259","0.01726871868465843","0","1","0","7","7","","","getLog <init>","","","static","2"
"com/mozilla/pig/load/HBaseMultiScanLoader.<init>:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V","1","4","4","4","0","16","12","57.359400011538504","2.0","114.71880002307701","0.01911980000384617","0","0","0","8","8","String","<init>","","","","public","2"
"com/mozilla/pig/load/HBaseMultiScanLoader.<init>:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V","1","5","5","5","0","17","12","60.94436251225966","2.0","121.88872502451932","0.020314787504086555","0","0","0","9","8","String","<init>","","","","public","2"
"com/mozilla/pig/load/HBaseMultiScanLoader.<init>:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;ILjava/lang/String;)V","5","6","14","11","0","217","70","1330.0544146770578","24.0","31921.305952249386","0.4433514715590193","0","6","1","121","96","String SimpleDateFormat String[] Calendar ParseException","","add debug parseBoolean generateHexPrefixScans parse <init> error generateBytePrefixScans split toString isDebugEnabled getInstance append setTime","","","public","25"
"com/mozilla/pig/load/HBaseMultiScanLoader.getNext:()Lorg/apache/pig/data/Tuple;","2","0","7","6","0","137","55","792.0462807528784","11.0","8712.509088281662","0.26401542691762614","0","8","1","76","61","Result byte[] ImmutableBytesWritable Pair Tuple InterruptedException","","next set getCurrentKey hasNext <init> getBytes getValue iterator size nextKeyValue newTuple getCurrentValue getFirst get getSecond getInstance","IOException","IOException","public","17"
"com/mozilla/pig/load/HBaseMultiScanLoader.getInputFormat:()Lorg/apache/hadoop/mapreduce/InputFormat;","1","0","1","1","0","18","14","68.53238859703687","4.0","274.1295543881475","0.022844129532345624","0","1","0","10","8","MultiScanTableInputFormat","","<init> setConf","","","public","3"
"com/mozilla/pig/load/HBaseMultiScanLoader.prepareToRead:(Lorg/apache/hadoop/mapreduce/RecordReader;Lorg/apache/pig/backend/hadoop/executionengine/mapReduceLayer/PigSplit;)V","1","2","2","2","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","RecordReader PigSplit","","","","","public","2"
"com/mozilla/pig/load/HBaseMultiScanLoader.setLocation:(Ljava/lang/String;Lorg/apache/hadoop/mapreduce/Job;)V","2","2","2","2","0","75","30","368.0167946706389","12.0","4416.201536047667","0.12267226489021296","0","0","0","38","37","Job String","","convertScanArrayToString getConfiguration set addHbaseResources get substring setBoolean startsWith","IOException","","public","10"
"com/mozilla/pig/load/HBaseMultiScanLoader.relativeToAbsolutePath:(Ljava/lang/String;Lorg/apache/hadoop/fs/Path;)Ljava/lang/String;","1","2","2","2","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","String Path","","","IOException","","public","1"
"com/mozilla/pig/load/HBaseMultiScanLoader.<clinit>:()V","1","0","0","0","0","6","6","15.509775004326936","1.0","15.509775004326936","0.005169925001442312","0","0","0","3","3","","","getLog","","","static","1"
"com/mozilla/pig/load/RegExLoader.<init>:()V","1","0","0","0","0","10","8","30.0","2.0","60.0","0.01","0","0","0","6","4","","","<init>","","","public","2"
"com/mozilla/pig/load/RegExLoader.getPattern:()Ljava/util/regex/Pattern;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"com/mozilla/pig/load/RegExLoader.getNext:()Lorg/apache/pig/data/Tuple;","9","0","6","4","0","147","58","861.1232062837531","12.0","10333.478475405038","0.287041068761251","0","2","2","84","63","String Text Matcher Tuple","getPattern","debug length matcher <init> substring groupCount nextKeyValue newTuple getCurrentValue find toString getInstance isDebugEnabled charAt append group","IOException","","public","19"
"com/mozilla/pig/load/RegExLoader.getInputFormat:()Lorg/apache/hadoop/mapreduce/InputFormat;","1","0","0","0","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","1","0","4","2","","","<init>","IOException","","public","1"
"com/mozilla/pig/load/RegExLoader.prepareToRead:(Lorg/apache/hadoop/mapreduce/RecordReader;Lorg/apache/pig/backend/hadoop/executionengine/mapReduceLayer/PigSplit;)V","1","2","2","2","0","9","8","27.0","2.0","54.0","0.009","0","1","0","5","4","RecordReader PigSplit","","","IOException","","public","2"
"com/mozilla/pig/load/RegExLoader.setLocation:(Ljava/lang/String;Lorg/apache/hadoop/mapreduce/Job;)V","1","2","2","2","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Job String","","setInputPaths","IOException","","public","2"
"com/mozilla/pig/load/RegExLoader.<clinit>:()V","1","0","0","0","0","6","6","15.509775004326936","1.0","15.509775004326936","0.005169925001442312","0","0","0","3","3","","","getLog","","","static","1"
"com/mozilla/pig/load/SnippetDateLoader$1.<init>:(Lcom/mozilla/pig/load/SnippetDateLoader;Ljava/lang/String;Ljava/util/List;)V","1","3","1","1","0","23","12","82.4541375165866","2.0","164.9082750331732","0.027484712505528867","0","0","0","12","11","SnippetDateLoader","","<init>","","","","1"
"com/mozilla/pig/load/SnippetDateLoader$1.see:(J)V","1","1","3","2","0","59","34","300.16030763377006","6.0","1800.9618458026202","0.10005343587792336","0","2","0","30","29","String","","add access$100 access$000 format replace toString <init> append info","","","public","5"
"com/mozilla/pig/load/SnippetDateLoader.<init>:(Ljava/lang/String;Ljava/lang/String;)V","1","2","2","2","0","51","23","230.70165975890765","5.0","1153.5082987945382","0.07690055325296921","0","0","0","26","25","String","","getInstance parse <init> setTime","","","public","9"
"com/mozilla/pig/load/SnippetDateLoader.setLocation:(Ljava/lang/String;Lorg/apache/hadoop/mapreduce/Job;)V","1","2","4","4","0","53","32","265.0","6.0","1590.0","0.08833333333333333","0","4","0","28","25","Job String List","","iterateByDay setInputPaths getTimeInMillis toArray join <init>","IOException","","public","5"
"com/mozilla/pig/load/SnippetDateLoader.access$000:(Lcom/mozilla/pig/load/SnippetDateLoader;)Ljava/text/SimpleDateFormat;","1","1","1","1","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","SnippetDateLoader","","","","","static","1"
"com/mozilla/pig/load/SnippetDateLoader.access$100:()Lorg/apache/commons/logging/Log;","1","0","0","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","static","1"
"com/mozilla/pig/load/SnippetDateLoader.<clinit>:()V","1","0","0","0","0","14","13","51.80615605397529","3.0","155.4184681619259","0.01726871868465843","0","1","0","7","7","","","getLog <init>","","","static","2"
"com/mozilla/pig/load/WeblogsLoader.<init>:()V","1","0","0","0","0","16","11","55.350905898196764","3.0","166.05271769459029","0.018450301966065587","0","0","0","9","7","","buildPattern","compile <init>","","","public","3"
"com/mozilla/pig/load/WeblogsLoader.<init>:(Ljava/lang/String;)V","1","1","1","1","0","19","12","68.11428751370197","2.0","136.22857502740393","0.022704762504567322","0","0","0","10","9","String","buildPattern","compile parseBoolean <init>","","","public","3"
"com/mozilla/pig/load/WeblogsLoader.buildPattern:(Z)Ljava/lang/String;","2","1","2","1","0","118","26","554.6518867406489","15.0","8319.778301109734","0.18488396224688297","0","1","0","55","63","StringBuilder","","toString <init> append","","","private","15"
"com/mozilla/pig/load/WeblogsLoader.getPattern:()Ljava/util/regex/Pattern;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"com/mozilla/pig/storage/SeqFileMultiStorage$Compression.values:()[Lcom/mozilla/pig/storage/SeqFileMultiStorage$Compression;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","1","0","4","3","","","clone","","","public static","1"
"com/mozilla/pig/storage/SeqFileMultiStorage$Compression.valueOf:(Ljava/lang/String;)Lcom/mozilla/pig/storage/SeqFileMultiStorage$Compression;","1","1","1","1","0","8","8","24.0","2.0","48.0","0.008","0","1","0","4","4","String","","valueOf","","","public static","1"
"com/mozilla/pig/storage/SeqFileMultiStorage$Compression.<init>:(Ljava/lang/String;I)V","1","2","0","0","0","9","8","27.0","2.0","54.0","0.009","0","0","0","5","4","","","<init>","","","private","1"
"com/mozilla/pig/storage/SeqFileMultiStorage$Compression.<clinit>:()V","1","0","0","0","0","62","24","284.2676750447117","12.0","3411.2121005365407","0.09475589168157057","0","5","0","40","22","","<init>","","","","static","2"
"com/mozilla/pig/storage/SeqFileMultiStorage$MultiStorageSequenceOutputFormat$1.<init>:(Lcom/mozilla/pig/storage/SeqFileMultiStorage$MultiStorageSequenceOutputFormat;Lorg/apache/hadoop/mapreduce/TaskAttemptContext;)V","1","2","1","1","0","26","15","101.57915548582149","3.0","304.73746645746445","0.033859718495273826","0","1","0","14","12","SeqFileMultiStorage$MultiStorageSequenceOutputFormat","","<init>","","","","2"
"com/mozilla/pig/storage/SeqFileMultiStorage$MultiStorageSequenceOutputFormat$1.write:(Ljava/lang/String;Lorg/apache/pig/data/Tuple;)V","1","2","2","2","0","31","16","124.0","4.0","496.0","0.04133333333333333","0","0","0","17","14","String Tuple","getStore","inferWritable get append","IOException","","public","4"
"com/mozilla/pig/storage/SeqFileMultiStorage$MultiStorageSequenceOutputFormat$1.close:(Lorg/apache/hadoop/mapreduce/TaskAttemptContext;)V","2","1","2","2","0","29","19","123.18989788986397","4.0","492.7595915594559","0.04106329929662132","0","1","1","16","13","SequenceFile$Writer TaskAttemptContext","","next iterator values hasNext close","IOException","","public","4"
"com/mozilla/pig/storage/SeqFileMultiStorage$MultiStorageSequenceOutputFormat$1.getStore:(Ljava/lang/String;)Lorg/apache/hadoop/io/SequenceFile$Writer;","2","1","2","2","0","49","20","211.77447664948076","8.0","1694.195813195846","0.07059149221649359","0","1","0","26","23","SequenceFile$Writer String","createSequenceWriter","get getOutputKeyClass put getOutputValueClass","IOException","","private","5"
